value,ioc_type,first_seen,last_seen,malware,threat_type,reporter,features.confidence,features.has_malware,features.ioc_type,features.threat_type,features.days_since_first_seen
34.132.183.57:5552,ip,2025-09-13 19:13:10,,win.quasar_rat,botnet_cc,netresec,88,1,,,
85.208.84.94:56001,ip,2025-09-13 19:13:12,,win.resolver_rat,botnet_cc,netresec,99,1,,,
69.167.11.115:6667,ip,2025-09-13 19:13:11,,win.quasar_rat,botnet_cc,netresec,88,1,,,
md.gazecoe.ru,domain,2025-09-13 19:13:13,2025-09-15 10:40:39,win.lumma,payload_delivery,w4tson,100,1,,,
86.54.42.17:56001,ip,2025-09-13 19:13:13,,win.resolver_rat,botnet_cc,netresec,99,1,,,
gazecoe.ru,domain,2025-09-13 19:13:13,,win.lumma,payload_delivery,w4tson,100,1,,,
outfiqh.qpon,domain,2025-09-13 19:13:14,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
routemate.us,domain,2025-09-13 19:13:14,,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
nudismh.qpon,domain,2025-09-13 19:13:15,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
lamboey.qpon,domain,2025-09-13 19:13:15,2025-09-14 08:42:11,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
heothjg.qpon,domain,2025-09-13 19:13:16,2025-09-15 09:38:53,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
legisld.qpon,domain,2025-09-13 19:13:16,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
herwdwy.qpon,domain,2025-09-13 19:13:17,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
finikoa.qpon,domain,2025-09-13 19:13:18,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
fiobmzv.qpon,domain,2025-09-13 19:13:17,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
atalozv.qpon,domain,2025-09-13 19:13:20,2025-09-14 08:42:11,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
basehce.qpon,domain,2025-09-13 19:13:18,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
archlnr.qpon,domain,2025-09-13 19:13:20,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
suit.tatyziu58.ru,domain,2025-09-13 19:24:03,,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
banabmw.qpon,domain,2025-09-13 19:13:21,2025-09-15 09:39:42,win.lumma,botnet_cc,RacWatchin8872,75,1,,,
98.142.241.138:83,ip,2025-09-13 20:01:40,2025-09-14 04:00:15,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
193.161.193.99:27542,ip,2025-09-13 19:50:15,,win.xworm,botnet_cc,abuse_ch,100,1,,,
121.4.111.137:5422,ip,2025-09-13 20:01:41,2025-09-15 13:51:24,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
23.226.54.77:7001,ip,2025-09-13 20:01:44,2025-09-14 04:00:14,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
156.247.40.80:7001,ip,2025-09-13 20:01:44,2025-09-14 04:00:11,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
158.94.208.50:443,ip,2025-09-13 20:01:49,2025-09-13 20:01:55,win.latrodectus,botnet_cc,DonPasci,100,1,,,
68.64.177.177:443,ip,2025-09-13 20:01:44,2025-09-15 13:53:15,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
198.55.102.43:14650,ip,2025-09-13 20:02:02,2025-09-15 13:46:45,win.remcos,botnet_cc,DonPasci,100,1,,,
158.94.208.51:443,ip,2025-09-13 20:01:50,2025-09-13 20:01:55,win.latrodectus,botnet_cc,DonPasci,100,1,,,
213.252.247.119:1234,ip,2025-09-13 20:02:04,2025-09-15 13:47:17,win.remcos,botnet_cc,DonPasci,100,1,,,
82.77.149.120:7443,ip,2025-09-13 20:02:24,2025-09-15 13:49:30,unknown,botnet_cc,DonPasci,100,1,,,
82.77.149.123:7443,ip,2025-09-13 20:02:24,2025-09-15 13:49:30,unknown,botnet_cc,DonPasci,100,1,,,
82.77.149.126:7443,ip,2025-09-13 20:02:24,2025-09-15 13:49:30,unknown,botnet_cc,DonPasci,100,1,,,
200.44.206.21:443,ip,2025-09-13 20:02:27,2025-09-14 04:01:05,win.quasar_rat,botnet_cc,DonPasci,100,1,,,
77.3.50.229:7443,ip,2025-09-13 20:02:25,2025-09-15 13:49:16,unknown,botnet_cc,DonPasci,100,1,,,
61.158.72.86:8848,ip,2025-09-13 20:02:31,2025-09-15 13:48:57,win.dcrat,botnet_cc,DonPasci,100,1,,,
194.87.238.216:8888,ip,2025-09-13 20:02:31,2025-09-14 04:01:10,win.dcrat,botnet_cc,DonPasci,100,1,,,
3.28.46.76:30386,ip,2025-09-13 20:02:32,2025-09-15 13:47:36,win.netsupportmanager_rat,botnet_cc,DonPasci,100,1,,,
43.207.74.125:4000,ip,2025-09-13 20:02:32,2025-09-15 13:48:06,win.netsupportmanager_rat,botnet_cc,DonPasci,100,1,,,
172.237.131.251:3333,ip,2025-09-13 20:02:47,2025-09-15 13:45:25,unknown,botnet_cc,DonPasci,100,1,,,
43.207.74.125:9600,ip,2025-09-13 20:02:33,2025-09-15 13:48:07,win.netsupportmanager_rat,botnet_cc,DonPasci,100,1,,,
202.61.137.217:8000,ip,2025-09-13 20:02:54,,win.mimikatz,botnet_cc,DonPasci,100,1,,,
95.163.158.71:443,ip,2025-09-13 20:03:03,2025-09-15 13:49:57,win.bianlian,botnet_cc,DonPasci,100,1,,,
134.122.57.235:4321,ip,2025-09-13 20:02:57,2025-09-15 13:44:14,win.adaptix_c2,botnet_cc,DonPasci,100,1,,,
52.1.53.182:443,ip,2025-09-13 20:48:19,2025-09-15 13:48:49,win.deimos_c2,botnet_cc,abuse_ch,75,1,,,
85.163.98.202:443,ip,2025-09-13 21:45:03,,win.rms,botnet_cc,abuse_ch,100,1,,,
https://jocospt.shop/gjai,url,2025-09-13 20:50:34,,win.lumma,botnet_cc,abuse_ch,75,1,,,
147.185.221.223:16963,ip,2025-09-13 22:55:12,,win.xworm,botnet_cc,abuse_ch,100,1,,,
193.161.193.99:43006,ip,2025-09-13 21:55:03,,win.njrat,botnet_cc,abuse_ch,100,1,,,
51.89.107.105:9191,ip,2025-09-13 23:20:03,,win.netsupportmanager_rat,botnet_cc,abuse_ch,100,1,,,
https://tarakmb.asia/tawt,url,2025-09-13 23:16:11,,win.lumma,botnet_cc,abuse_ch,75,1,,,
https://masmbv.asia/xdao,url,2025-09-13 23:35:53,,win.lumma,botnet_cc,abuse_ch,75,1,,,
154.205.9.53:8080,ip,2025-09-14 00:01:42,2025-09-15 13:51:40,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
https://t.me/asdcnjqwncjd1nj23,url,2025-09-13 23:36:02,,win.lumma,botnet_cc,abuse_ch,75,1,,,
108.187.6.165:14994,ip,2025-09-14 00:02:03,2025-09-14 04:00:18,win.ghost_rat,botnet_cc,DonPasci,100,1,,,
114.132.245.97:7001,ip,2025-09-14 00:01:45,2025-09-15 13:51:11,win.cobalt_strike,botnet_cc,DonPasci,100,1,,,
206.123.152.34:33862,ip,2025-09-14 00:02:06,2025-09-15 13:47:05,win.remcos,botnet_cc,DonPasci,100,1,,,
108.129.219.36:4443,ip,2025-09-14 00:02:32,2025-09-15 13:43:46,win.havoc,botnet_cc,DonPasci,100,1,,,
ec2-3-123-17-149.eu-central-1.compute.amazonaws.com,domain,2025-09-14 00:02:31,2025-09-14 04:01:06,win.havoc,botnet_cc,DonPasci,100,1,,,
157.175.166.224:8965,ip,2025-09-14 00:02:36,2025-09-15 13:44:44,win.netsupportmanager_rat,botnet_cc,DonPasci,100,1,,,
194.87.238.216:4444,ip,2025-09-14 00:02:34,2025-09-14 04:01:10,win.dcrat,botnet_cc,DonPasci,100,1,,,
38.146.28.85:4000,ip,2025-09-14 00:02:49,2025-09-15 13:47:52,unknown,botnet_cc,DonPasci,100,1,,,
154.36.175.172:43211,ip,2025-09-14 00:03:01,2025-09-15 13:44:42,win.adaptix_c2,botnet_cc,DonPasci,100,1,,,
wbm.amajed.com,domain,2025-09-14 00:10:28,2025-09-14 10:10:24,win.vidar,botnet_cc,abuse_ch,75,1,,,
https://wbm.schermgebroken.nl,url,2025-09-14 00:10:29,2025-09-14 10:10:25,win.vidar,botnet_cc,abuse_ch,75,1,,,
https://wbm.amajed.com,url,2025-09-14 00:10:28,2025-09-14 10:10:24,win.vidar,botnet_cc,abuse_ch,75,1,,,
147.93.177.187:33899,ip,2025-09-14 01:20:10,,win.xworm,botnet_cc,abuse_ch,100,1,,,
wbm.schermgebroken.nl,domain,2025-09-14 00:10:30,2025-09-14 10:10:25,win.vidar,botnet_cc,abuse_ch,75,1,,,
38.173.18.147:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
107.148.73.198:54510,ip,2025-09-14 02:49:21,2025-09-15 13:51:00,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.146:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.139:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.142:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.136:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.138:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.169:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.17.129:54510,ip,2025-09-14 02:50:32,2025-09-15 13:52:31,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.166:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.167:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.165:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.162:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.163:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.148:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.173.18.151:54510,ip,2025-09-14 02:50:33,2025-09-15 13:52:32,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.186:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:34,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.187:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:34,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.184:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:34,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.177:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.182:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:34,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.175:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.171:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.174:54510,ip,2025-09-14 02:50:34,2025-09-15 13:52:33,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
38.177.169.188:54510,ip,2025-09-14 02:50:35,2025-09-15 13:52:34,win.cobalt_strike,botnet_cc,abuse_ch,75,1,,,
82.156.147.52:60200,ip,2025-09-14 04:00:14,2025-09-15 13:53:28,win.cobalt_strike,botnet_cc,dyingbreeds_,100,1,,,
91.239.78.168:8443,ip,2025-09-14 02:51:17,2025-09-15 13:53:30,win.meterpreter,botnet_cc,abuse_ch,75,1,,,
154.205.138.38:59999,ip,2025-09-14 04:00:22,2025-09-15 13:44:42,win.sliver,botnet_cc,dyingbreeds_,90,1,,,
23.249.28.124:14994,ip,2025-09-14 04:00:17,2025-09-14 04:02:01,win.ghost_rat,botnet_cc,dyingbreeds_,75,1,,,
91.92.241.142:8808,ip,2025-09-14 04:00:25,2025-09-15 13:49:49,win.asyncrat,botnet_cc,dyingbreeds_,100,1,,,
109.73.194.194:80,ip,2025-09-14 04:01:03,2025-09-15 13:43:50,apk.hook,botnet_cc,dyingbreeds_,100,1,,,
103.214.112.9:7443,ip,2025-09-14 04:00:59,2025-09-15 13:43:14,unknown,botnet_cc,dyingbreeds_,100,1,,,
static.72.214.69.159.clients.your-server.de,domain,2025-09-14 04:01:14,,win.nimplant,botnet_cc,dyingbreeds_,100,1,,,
196.251.116.103:443,ip,2025-09-14 04:01:08,2025-09-14 04:02:27,win.venom,botnet_cc,dyingbreeds_,100,1,,,
211.221.22.165:8443,ip,2025-09-14 04:01:16,,unknown,botnet_cc,dyingbreeds_,100,1,,,
whonixgateway.online,domain,2025-09-14 04:01:15,,win.nimplant,botnet_cc,dyingbreeds_,100,1,,,
75.97.130.155:8443,ip,2025-09-14 04:01:17,,unknown,botnet_cc,dyingbreeds_,100,1,,,
36.230.67.188:8443,ip,2025-09-14 04:01:17,,unknown,botnet_cc,dyingbreeds_,100,1,,,
121.129.79.209:8443,ip,2025-09-14 04:01:17,,unknown,botnet_cc,dyingbreeds_,100,1,,,
113.45.226.73:3333,ip,2025-09-14 04:01:36,,unknown,botnet_cc,dyingbreeds_,100,1,,,
218.244.138.53:80,ip,2025-09-14 04:01:35,,unknown,botnet_cc,dyingbreeds_,100,1,,,
188.68.42.49:3333,ip,2025-09-14 04:01:37,,unknown,botnet_cc,dyingbreeds_,100,1,,,
123.60.98.77:3333,ip,2025-09-14 04:01:36,,unknown,botnet_cc,dyingbreeds_,100,1,,,
124.29.197.223:3333,ip,2025-09-14 04:01:39,,unknown,botnet_cc,dyingbreeds_,100,1,,,
128.199.181.172:443,ip,2025-09-14 04:01:38,,unknown,botnet_cc,dyingbreeds_,100,1,,,
82.180.137.56:2083,ip,2025-09-14 04:01:40,,unknown,botnet_cc,dyingbreeds_,100,1,,,
165.227.208.95:3333,ip,2025-09-14 04:01:39,,unknown,botnet_cc,dyingbreeds_,100,1,,,
110.41.37.96:8333,ip,2025-09-14 04:01:40,,unknown,botnet_cc,dyingbreeds_,100,1,,,
182.253.46.29:3333,ip,2025-09-14 04:01:42,,unknown,botnet_cc,dyingbreeds_,100,1,,,
34.229.168.99:80,ip,2025-09-14 04:01:41,,unknown,botnet_cc,dyingbreeds_,100,1,,,
196.249.195.47:443,ip,2025-09-14 04:01:44,,unknown,botnet_cc,dyingbreeds_,100,1,,,
157.230.6.44:3333,ip,2025-09-14 04:01:43,,unknown,botnet_cc,dyingbreeds_,100,1,,,
31.97.57.231:2083,ip,2025-09-14 04:01:45,,unknown,botnet_cc,dyingbreeds_,100,1,,,
16.171.40.219:3333,ip,2025-09-14 04:01:45,,unknown,botnet_cc,dyingbreeds_,100,1,,,
https://hoobow.asia/aooz,url,2025-09-14 04:10:58,,win.lumma,botnet_cc,abuse_ch,75,1,,,
201.192.179.18:443,ip,2025-09-14 04:01:54,2025-09-15 13:47:01,win.qakbot,botnet_cc,dyingbreeds_,100,1,,,
good.tatyziu58.ru,domain,2025-09-14 05:29:13,,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
https://t.me/kalinkaopalsqewe,url,2025-09-14 04:11:23,,win.lumma,botnet_cc,abuse_ch,75,1,,,
farm.gofumoo29.ru,domain,2025-09-14 05:32:05,,js.clearfake,payload_delivery,threatcat_ch,100,1,,,
